id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,retweet_count,favorite_count,dog_stage,numerator,denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
8.428462954800005e+17,,,2017-03-17 21:13:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af ,,,,https://twitter.com/dog_rates/status/842846295480000512/photo/1,Charlie,3310.0,14191.0,,13.0,10.0,dingo,0.7771239999999999,False,Pembroke,0.12743800000000002,True,Cardigan,0.0240066,True
8.427653119674491e+17,,,2017-03-17 15:51:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

 ",,,,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",Indie,1175.0,6281.0,,12.0,10.0,beagle,0.295966,True,basset,0.143527,True,bluetick,0.138992,True
8.425355904574996e+17,,,2017-03-17 00:38:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero ,,,,https://twitter.com/dog_rates/status/842535590457499648/photo/1,Winnie,3165.0,16877.0,,13.0,10.0,brown_bear,0.882426,False,toy_poodle,0.031355,True,miniature_poodle,0.025743400000000003,True
8.421635325903749e+17,,,2017-03-16 00:00:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission ,,,,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",George,5246.0,22682.0,,12.0,10.0,Pembroke,0.472197,True,beagle,0.090938,True,German_shepherd,0.06436599999999999,True
8.421152153113969e+17,,,2017-03-15 20:48:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with ,,,,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",Bentley,2754.0,13005.0,,12.0,10.0,basenji,0.34410100000000005,True,Ibizan_hound,0.210282,True,toy_terrier,0.196279,True
,,,,,,,,,,,,,,,,Pomeranian,0.86856,True,Pekinese,0.0901292,True,chow,0.0217221,True
8.416805850305413e+17,,,2017-03-14 16:01:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution ",,,,https://twitter.com/dog_rates/status/841680585030541313/photo/1,Penny,7138.0,23991.0,,12.0,10.0,Old_English_sheepdog,0.958035,True,Sealyham_terrier,0.0138922,True,Border_collie,0.00460114,True
,,,,,,,,,,,,,,,,basset,0.99409,True,Walker_hound,0.00397268,True,beagle,0.00140619,True
,,,,,,,,,,,,,,,,American_Staffordshire_terrier,0.919714,True,Staffordshire_bullterrier,0.0734302,True,bull_mastiff,0.000905679,True
8.413146651960812e+17,,,2017-03-13 15:47:01+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy ,,,,https://twitter.com/dog_rates/status/841314665196081154/video/1,Max,4223.0,14711.0,,13.0,10.0,web_site,0.993887,False,Chihuahua,0.00125152,True,menu,0.000598751,False
8.41077006473257e+17,,,2017-03-13 00:02:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her ,,,,https://twitter.com/dog_rates/status/841077006473256960/photo/1,Dawn,4878.0,21296.0,,12.0,10.0,Labrador_retriever,0.947453,True,German_short-haired_pointer,0.017000599999999998,True,Weimaraner,0.0154321,True
,,,,,,,,,,,,,,,,malinois,0.31760700000000003,True,Norwegian_elkhound,0.274901,True,bathing_cap,0.114643,False
,,,,,,,,,,,,,,,,Pekinese,0.609853,True,Persian_cat,0.265442,False,Japanese_spaniel,0.027460400000000003,True
8.406323370628628e+17,,,2017-03-11 18:35:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

 ",,,,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",Maddie,1619.0,8409.0,,12.0,10.0,Shih-Tzu,0.963622,True,Lhasa,0.016016700000000002,True,guinea_pig,0.00793192,False
8.4026800493602e+17,,,2017-03-10 18:27:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen ,,,,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",Monty,5204.0,17851.0,,12.0,10.0,redbone,0.8662209999999999,True,beagle,0.06119400000000001,True,Rhodesian_ridgeback,0.0242845,True
8.39990271299457e+17,,,2017-03-10 00:04:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs ,,,,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",Sojourner,2063.0,12508.0,,13.0,10.0,basenji,0.855959,True,beagle,0.0367231,True,toy_terrier,0.0292578,True
8.395493263596708e+17,,,2017-03-08 18:52:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige ",,,,https://twitter.com/dog_rates/status/839549326359670784/photo/1,Winston,7050.0,25518.0,,12.0,10.0,malinois,0.406341,True,kelpie,0.14336600000000002,True,dingo,0.129802,False
,,,,,,,,,,,,,,,,goose,0.351957,False,Chihuahua,0.101228,True,hen,0.0658176,False
8.392398718311506e+17,,,2017-03-07 22:22:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Odie. He's big. 13/10 would attempt to ride ,,,,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",Odie,5918.0,25178.0,,13.0,10.0,Shih-Tzu,0.18038,True,golden_retriever,0.180194,True,Labrador_retriever,0.173656,True
,,,,,,,,,,,,,,,,Samoyed,0.587342,True,Great_Pyrenees,0.268952,True,Pekinese,0.0905275,True
8.389215900961669e+17,,,2017-03-07 01:17:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze ,,,,https://twitter.com/dog_rates/status/838921590096166913/photo/1,Arlo,1852.0,10399.0,,13.0,10.0,guinea_pig,0.387728,False,wood_rabbit,0.171681,False,borzoi,0.0753577,True
,,,,,,,,,,,,,,,,Yorkshire_terrier,0.4672020000000001,True,cairn,0.440122,True,silky_terrier,0.0586901,True
,,,,,,,,,,,,,,,,Rottweiler,0.781201,True,black-and-tan_coonhound,0.0612065,True,kelpie,0.0488557,True
8.385614930545336e+17,,,2017-03-06 01:26:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure ,,,,https://twitter.com/dog_rates/status/838561493054533637/photo/1,Walter,1229.0,10225.0,,13.0,10.0,Labrador_retriever,0.495047,True,Chesapeake_Bay_retriever,0.350188,True,golden_retriever,0.1424,True
8.384763873380516e+17,,,2017-03-05 19:48:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley ,,,,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",Stanley,4331.0,20933.0,,13.0,10.0,,,,,,,,,
,,,,,,,,,,,,,,,,African_hunting_dog,0.733025,False,plow,0.119377,False,Scottish_deerhound,0.0269829,True
,,,,,,,,,,,,,,,,Rottweiler,0.331179,True,kelpie,0.218601,True,Appenzeller,0.18252,True
8.380839034873733e+17,,,2017-03-04 17:49:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af ,,,,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",Daisy,2831.0,16428.0,,13.0,10.0,Chihuahua,0.319106,True,whippet,0.16913399999999998,True,toy_terrier,0.125815,True
8.374822493565133e+17,,,2017-03-03 01:58:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with ,,,,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",Waffles,405.0,3597.0,,13.0,10.0,miniature_poodle,0.313811,True,toy_poodle,0.16558499999999998,True,Irish_terrier,0.0560941,True
8.37471256429613e+17,,,2017-03-03 01:14:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 ,,,,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",Vincent,2058.0,11965.0,,12.0,10.0,Italian_greyhound,0.831757,True,toy_terrier,0.043305800000000005,True,Chihuahua,0.036773,True
8.373662848745718e+17,,,2017-03-02 18:17:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af ,,,,https://twitter.com/dog_rates/status/837366284874571778/photo/1,Lucy,0.0,0.0,,13.0,10.0,,,,,,,,,
8.371102104644485e+17,,,2017-03-02 01:20:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 ,,,,https://twitter.com/dog_rates/status/837110210464448512/photo/1,Clark,2173.0,15047.0,pupper,13.0,10.0,,,,,,,,,
,,,,,,,,,,,,,,,,Samoyed,0.627901,True,Great_Pyrenees,0.27642100000000003,True,kuvasz,0.0578735,True
8.369899680358195e+17,,,2017-03-01 17:22:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him ,,,,https://twitter.com/dog_rates/status/836989968035819520/photo/1,Mookie,2107.0,11924.0,,12.0,10.0,German_shepherd,0.8270350000000001,True,kelpie,0.0876477,True,red_wolf,0.031217900000000007,False
8.36753516572119e+17,,,2017-03-01 01:42:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 ,,,,https://twitter.com/dog_rates/status/836753516572119041/photo/1,Meera,4254.0,18089.0,doggo,12.0,10.0,,,,,,,,,
8.366777589022228e+17,,,2017-02-28 20:41:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution ,,,,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",Oliver,2019.0,11824.0,,11.0,10.0,,,,,,,,,
,,,,,,,,,,,,,,,,toy_poodle,0.259115,True,bath_towel,0.177669,False,Maltese_dog,0.0717125,True
8.363804775231242e+17,,,2017-02-28 01:00:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 ",,,,https://twitter.com/dog_rates/status/836380477523124226/photo/1,Ava,2745.0,13878.0,pupper,12.0,10.0,Lakeland_terrier,0.428275,True,wire-haired_fox_terrier,0.111472,True,toy_poodle,0.105016,True
8.362600887257866e+17,,,2017-02-27 17:01:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy ,,,,https://twitter.com/dog_rates/status/836260088725786625/photo/1,Lucy,3974.0,19913.0,,13.0,10.0,Pomeranian,0.551031,True,Pekinese,0.135262,True,gibbon,0.06155740000000001,False
,,,,,,,,,,,,,,,,Doberman,0.782626,True,black-and-tan_coonhound,0.109678,True,Gordon_setter,0.0521102,True
8.355745472188948e+17,,,2017-02-25 19:37:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 ,,,,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",Eli,3291.0,16606.0,,11.0,10.0,pug,0.537652,True,bull_mastiff,0.220617,True,French_bulldog,0.06829650000000001,True
,,,,,,,,,,,,,,,,Shetland_sheepdog,0.980339,True,collie,0.006693000000000001,True,papillon,0.00615701,True
8.352979302402171e+17,,,2017-02-25 01:18:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly ,,,,https://twitter.com/dog_rates/status/835297930240217089/photo/1,Ash,2733.0,15402.0,,12.0,10.0,,,,,,,,,
8.35264098648617e+17,,,2017-02-24 23:04:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

 ",,,,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",Lola,1539.0,7216.0,,12.0,10.0,,,,,,,,,
,,,,,,,,,,,,,,,,Gordon_setter,0.4693729999999999,True,black-and-tan_coonhound,0.270893,True,Rottweiler,0.15323299999999998,True
,,,,,,,,,,,,,,,,kuvasz,0.431469,True,Samoyed,0.117122,True,white_wolf,0.09006660000000001,False
,,,,,,,,,,,,,,,,stone_wall,0.271121,False,Irish_wolfhound,0.06307819999999999,True,poncho,0.0482259,False
8.349316337698898e+17,,,2017-02-24 01:03:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 ,,,,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",Tucker,1486.0,10077.0,,12.0,10.0,toy_poodle,0.4194270000000001,True,miniature_poodle,0.237067,True,swing,0.104193,False
8.34786237630337e+17,,,2017-02-23 15:25:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love ,,,,https://twitter.com/dog_rates/status/834786237630337024/photo/1,Tobi,5102.0,20178.0,,13.0,10.0,,,,,,,,,
,,,,,,,,,,,,,,,,Chihuahua,0.500373,True,French_bulldog,0.112796,True,Italian_greyhound,0.0628927,True
8.344580532735918e+17,,,2017-02-22 17:41:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af ",,,,https://twitter.com/dog_rates/status/834458053273591808/photo/1,Chester,1543.0,9017.0,,12.0,10.0,dalmatian,0.114259,True,teddy,0.0622752,False,steam_locomotive,0.049700199999999986,False
8.342097209237217e+17,,,2017-02-22 01:14:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 ,,,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",Wilson,4316.0,19206.0,,12.0,10.0,,,,,,,,,
8.341673447001989e+17,,,2017-02-21 22:26:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder ,,,,https://twitter.com/dog_rates/status/834167344700198914/photo/1,Sunshine,3353.0,14808.0,,11.0,10.0,Labrador_retriever,0.8756139999999999,True,Chihuahua,0.0321822,True,golden_retriever,0.017232499999999998,True
8.340863793238712e+17,,,2017-02-21 17:04:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop ,,,,https://twitter.com/dog_rates/status/834086379323871233/photo/1,Lipton,2037.0,12216.0,,12.0,10.0,,,,,,,,,
8.338630860586516e+17,,,2017-02-21 02:17:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to ,,,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",Bentley,2204.0,12595.0,,12.0,10.0,,,,,,,,,
8.338261034165207e+17,,,2017-02-20 23:50:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af ,,,,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",Charlie,3482.0,17043.0,,13.0,10.0,Labrador_retriever,0.567933,True,golden_retriever,0.349401,True,seat_belt,0.0693962,False
,,,,,,,,,,,,,,,,chow,0.243529,True,hamster,0.22715,False,Pomeranian,0.0560567,True
8.337229017570468e+17,,,2017-02-20 17:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet ,,,,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",Bronte,2991.0,19638.0,,13.0,10.0,pug,0.8633850000000001,True,shopping_cart,0.125746,False,Border_terrier,0.00297246,True
8.334796449470259e+17,,,2017-02-20 00:53:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Poppy. She just arrived. 13/10 would snug passionately ,,,,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",Poppy,1885.0,13977.0,,13.0,10.0,hamster,0.13244,False,toy_poodle,0.123962,True,bubble,0.0562124,False
8.331246945974436e+17,,,2017-02-19 01:23:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet ,,,,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",Gidget,4432.0,18950.0,pupper,12.0,10.0,pug,0.794087,True,French_bulldog,0.140796,True,bull_mastiff,0.0446811,True
8.329981511119667e+17,,,2017-02-18 17:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 ",,,,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",Rhino,2007.0,12401.0,doggo,13.0,10.0,tennis_ball,0.999834,False,golden_retriever,8.67567e-05,True,racket,5.33219e-05,False
,,,,,,,,,,,,,,,,Rottweiler,0.29099200000000003,True,American_black_bear,0.23812,False,chimpanzee,0.115541,False
8.32757312314028e+17,,,2017-02-18 01:03:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 ,,,,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",Willow,3312.0,15819.0,,13.0,10.0,pug,0.561027,True,French_bulldog,0.222114,True,Labrador_retriever,0.0654556,True
,,,,,,,,,,,,,,,,cocker_spaniel,0.991011,True,Sussex_spaniel,0.00403213,True,miniature_poodle,0.00127564,True
,,,,,,,,,,,,,,,,carton,0.952613,False,crate,0.0353762,False,pug,0.00326691,True
8.326360946382889e+17,,,2017-02-17 17:01:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats ,,,,https://twitter.com/dog_rates/status/832636094638288896/photo/1,Orion,2553.0,14860.0,,12.0,10.0,beagle,0.958178,True,basset,0.00911731,True,Italian_greyhound,0.00773105,True
8.323975433550725e+17,,,2017-02-17 01:13:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl ,,,,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",Eevee,2034.0,11215.0,,12.0,10.0,,,,,,,,,
8.323698773316936e+17,,,2017-02-16 23:23:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie ,,,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,Charlie,2913.0,16038.0,,11.0,10.0,pug,0.332536,True,French_bulldog,0.258124,True,bull_mastiff,0.120873,True
8.322734402792407e+17,,,2017-02-16 17:00:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere ,,,,https://twitter.com/dog_rates/status/832273440279240704/video/1,Smiley,2139.0,10635.0,doggo,14.0,10.0,Chihuahua,0.7189439999999999,True,badger,0.178546,False,toy_terrier,0.0371031,True
,,,,,,,,,,,,,,,,Irish_terrier,0.413173,True,Airedale,0.335616,True,toy_poodle,0.0279523,True
,,,,,,,,,,,,,,,,pug,0.979487,True,French_bulldog,0.0168504,True,Norwegian_elkhound,0.00161754,True
,,,,,,,,,,,,,,,,Chihuahua,0.6098600000000001,True,teddy,0.0681337,False,Norwich_terrier,0.0592273,True
8.32032802820481e+17,,,2017-02-16 01:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

 ",,,,"https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",Miguel,4291.0,16734.0,doggo,12.0,10.0,Irish_terrier,0.716932,True,miniature_pinscher,0.0512335,True,Airedale,0.0443809,True
8.31939777352106e+17,,,2017-02-15 18:54:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet ,,,,https://twitter.com/dog_rates/status/831939777352105988/photo/1,Emanuel,5642.0,22430.0,doggo,12.0,10.0,pug,0.914685,True,Norwegian_elkhound,0.0149819,True,Siamese_cat,0.00922055,False
,,,,,,,,,,,,,,,,cocker_spaniel,0.150424,True,toy_poodle,0.0886053,True,Welsh_springer_spaniel,0.0720143,True
8.319116006804972e+17,,,2017-02-15 17:02:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved ,,,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",Kuyu,5956.0,25771.0,,14.0,10.0,,,,,,,,,
8.316704492265144e+17,,,2017-02-15 01:04:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af ,,,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,Daisy,1685.0,9767.0,,13.0,10.0,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True
,,,,,,,,,,,,,,,,West_Highland_white_terrier,0.5861729999999999,True,borzoi,0.20662,True,Great_Pyrenees,0.06065269999999999,True
8.31552930092286e+17,,,2017-02-14 17:17:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 ,,,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,Dutch,2153.0,8439.0,,13.0,10.0,Doberman,0.605358,True,Rottweiler,0.108382,True,Appenzeller,0.0777977,True
